0,1633546,1634267,722,484.6,424.0,4143
0,1634428,1634493,66,512.9,364.0,4035
0,1634509,1639791,5283,554.2,365.7,4036
0,1639830,1640003,174,531.2,180.4,3907
0,1640023,1640369,347,484.0,205.3,3973
0,1640394,1640474,81,582.9,191.4,3973
1,1641239,1641681,443,594.0,473.5,4206
1,1641930,1641989,60,515.2,457.0,4087
1,1642012,1643173,1162,554.3,383.1,4063
1,1643407,1646373,2967,551.3,389.5,3684
1,1646381,1647626,1246,554.3,403.0,3329
2,1648211,1648649,439,555.0,383.3,3886
2,1648850,1649014,165,528.1,404.2,3919
2,1649026,1650725,1700,550.4,396.5,3597
2,1650924,1651073,150,551.5,385.4,3631
2,1651082,1652004,923,553.0,394.2,3697
2,1652175,1652279,105,549.2,426.2,3565
2,1652290,1653222,933,547.0,387.7,3697
2,1653467,1653587,121,560.4,422.0,3623
2,1653598,1654156,559,555.4,395.8,3575
2,1654337,1654679,343,542.6,388.3,3277
3,1655264,1655821,558,534.2,370.6,3508
3,1656050,1656209,160,481.2,395.9,3600
3,1656231,1656414,184,545.5,408.2,3667
3,1656905,1657400,496,540.5,424.4,3763
3,1657998,1658103,106,625.2,463.9,3623
3,1658130,1661225,3096,547.1,407.6,3600
3,1661255,1661555,301,440.6,348.7,3431
4,1662539,1662918,380,579.4,427.4,3997
4,1662936,1663264,329,558.5,404.1,3765
4,1663449,1669102,5654,544.0,403.9,3545
5,1669687,1670171,485,537.5,369.6,4397
5,1670263,1670284,22,1130.6,1329.3,3510
5,1670682,1670783,102,443.6,402.3,4197
5,1670810,1671068,259,551.5,375.1,4052
5,1671080,1671242,163,543.0,399.4,3856
5,1671411,1671494,84,537.4,431.0,3466
5,1671503,1671820,318,529.0,403.8,3369
5,1671827,1675587,3761,547.7,392.0,3545
5,1675619,1675989,371,413.3,314.5,3820
6,1676808,1676966,159,420.3,370.6,4345
6,1677231,1677356,126,503.6,414.8,4378
6,1677376,1677515,140,546.0,381.4,4353
6,1677716,1678903,1188,545.4,393.8,3613
6,1678911,1679448,538,550.6,393.1,3567
6,1679626,1679729,104,536.5,429.8,3616
6,1679743,1683208,3466,543.9,405.1,3535
7,1683793,1685793,2001,546.8,380.6,4038
7,1685994,1686299,306,546.3,410.1,3843
7,1686507,1686656,150,560.8,413.9,3629
7,1686665,1690762,4098,542.3,391.5,3431
8,1691346,1691647,302,553.2,361.0,4342
8,1691671,1692085,415,504.1,410.5,4477
8,1692109,1692950,842,555.5,379.1,4102
8,1693098,1698079,4982,547.9,394.5,3506
8,1698099,1698134,36,524.5,353.1,4221
9,1698718,1699246,529,545.1,369.6,4350
9,1699264,1699460,197,581.6,371.6,4239
9,1699469,1699536,68,563.8,377.4,4124
9,1699670,1701136,1467,547.5,395.0,3458
9,1701354,1705253,3900,543.7,404.2,3145
10,1705838,1706414,577,561.6,392.1,3937
10,1706429,1708219,1791,552.9,413.2,3367
10,1708382,1712874,4493,549.5,400.4,3250
11,1713458,1713792,335,557.4,371.7,4140
11,1713801,1714574,774,571.5,389.2,3843
11,1714712,1715768,1057,560.4,412.1,3210
11,1715930,1719760,3831,549.4,412.1,3045
12,1720344,1720920,577,557.5,398.2,3578
12,1721131,1727046,5916,554.6,410.4,3256
13,1728067,1731949,3883,555.2,407.9,3217
13,1731959,1734350,2392,551.5,405.5,3236
14,1735291,1736012,722,573.6,410.9,3471
14,1736166,1737393,1228,531.9,427.7,2726
14,1737400,1737844,445,534.1,418.6,2781
14,1738044,1741603,3560,525.1,422.3,2635
15,1742608,1742975,368,530.6,413.8,3425
15,1742982,1744463,1482,534.4,431.9,2914
15,1744657,1745940,1284,540.5,420.8,2872
15,1745949,1748622,2674,537.6,422.2,3084
16,1749207,1749730,524,532.9,408.2,3235
16,1749740,1749999,260,527.9,435.5,3103
16,1750008,1750313,306,541.9,427.1,3112
16,1750517,1756159,5643,528.7,413.3,3000
17,1757214,1757387,174,541.7,414.7,3798
17,1757401,1757557,157,529.5,400.4,3813
17,1757568,1758403,836,533.1,425.2,2993
17,1758611,1760274,1664,521.3,426.0,2551
17,1760471,1763662,3192,523.9,428.5,2600
18,1764289,1764947,659,517.2,427.2,3553
18,1765105,1765332,228,534.3,417.5,3050
18,1765342,1765983,642,539.1,425.5,3086
18,1766210,1770899,4690,522.4,422.3,2830
19,1771483,1772223,741,536.2,413.2,3649
19,1772498,1778019,5522,532.4,420.5,3151
20,1811932,1812356,425,448.8,393.1,3606
20,1812381,1812538,158,500.2,419.0,3738
20,1812708,1812861,154,486.1,471.8,3872
20,1812887,1813127,241,531.9,392.5,3949
20,1813136,1818486,5351,542.8,386.3,4013
21,1819448,1819642,195,581.3,396.8,4502
21,1819659,1819819,161,566.3,400.0,4461
21,1819831,1825656,5826,541.7,400.7,3548
22,1826613,1829809,3197,523.9,414.9,2848
22,1829817,1831507,1691,527.4,415.6,3072
22,1831516,1833026,1511,537.2,403.2,3571
23,1833609,1833968,360,548.9,379.2,3886
23,1834186,1834407,222,563.3,384.9,3624
23,1834416,1839946,5531,540.5,408.8,3018
24,1840901,1841266,366,570.0,401.9,3610
24,1841278,1842033,756,528.5,415.8,2799
24,1842221,1843254,1034,500.0,422.5,2339
24,1843454,1847237,3784,508.2,420.0,2704
25,1848146,1848660,515,536.8,400.7,3745
25,1848669,1848739,71,529.6,415.0,3473
25,1848978,1849074,97,523.4,393.9,2820
25,1849085,1850542,1458,507.3,419.0,2528
25,1850549,1851561,1013,518.3,419.2,2794
25,1851756,1854602,2847,509.9,416.8,2724
26,1855187,1855791,605,530.6,417.4,3341
26,1855807,1855946,140,500.3,392.7,3300
26,1855959,1856534,576,529.7,410.7,3175
26,1856771,1860407,3637,513.0,418.0,2667
26,1860588,1861989,1402,503.4,422.2,2379
27,1862572,1862967,396,513.8,417.3,3250
27,1863194,1863823,630,530.2,425.1,3112
27,1864106,1864648,543,506.4,430.0,2527
27,1864886,1865110,225,487.4,441.8,2112
27,1865117,1865734,618,495.8,424.8,2275
27,1865965,1866061,97,519.0,420.7,2455
27,1866070,1869109,3040,511.6,419.9,2834
28,1870054,1870466,413,539.8,400.1,3260
28,1870477,1870802,326,525.5,417.6,2944
28,1871068,1876512,5445,518.8,417.3,2727
29,1877381,1877877,497,544.8,404.2,3049
29,1877890,1878105,216,511.2,420.3,2479
29,1878307,1879838,1532,507.0,420.6,2592
29,1880061,1883298,3238,516.1,423.1,2734
30,1884009,1886310,2302,517.9,424.6,2724
30,1886538,1887726,1189,516.5,419.2,2850
30,1888001,1890534,2534,523.2,419.6,2962
31,1891424,1891830,407,545.1,426.8,2955
31,1892159,1892326,168,497.5,414.5,2252
31,1892335,1892383,49,514.4,410.9,2276
31,1892393,1893375,983,497.3,422.1,2164
31,1893622,1893732,111,493.7,457.6,2094
31,1893741,1897304,3564,508.7,424.7,2511
32,1898099,1898342,244,503.3,437.3,3141
32,1898619,1898667,49,488.3,479.6,2798
32,1898690,1898914,225,498.6,422.3,2644
32,1899176,1899287,112,475.5,440.4,2157
32,1899295,1900649,1355,480.7,421.7,1969
32,1900846,1901030,185,471.1,431.2,2414
32,1901039,1904140,3102,505.2,419.6,2868
33,1905312,1905462,151,548.2,398.6,3414
33,1905484,1905681,198,494.1,412.9,3318
33,1905689,1906203,515,503.6,422.5,2845
33,1906463,1907310,848,500.5,420.0,2803
33,1907572,1907680,109,480.9,446.0,2717
33,1907690,1908494,805,510.1,423.0,2841
33,1908707,1908967,261,503.8,443.9,2889
33,1908977,1909179,203,521.8,420.6,3003
33,1909188,1909501,314,516.3,433.9,2833
33,1909509,1911577,2069,526.2,423.0,3005
34,1912162,1912586,425,538.1,418.0,3357
34,1912898,1913039,142,544.0,437.3,3219
34,1913048,1913686,639,527.5,425.2,2854
34,1913963,1918997,5035,529.2,416.8,3002
35,1919976,1920320,345,562.9,385.4,3119
35,1920341,1920574,234,522.8,412.8,2726
35,1920858,1921070,213,504.8,419.3,2229
35,1921333,1921815,483,490.9,426.8,2142
35,1922099,1923198,1100,488.3,422.6,2395
35,1923206,1923828,623,509.4,427.4,2871
35,1924103,1926417,2315,510.1,428.1,2843
36,1927004,1927350,347,525.5,440.1,3172
36,1927364,1927725,362,528.4,418.1,3090
36,1927951,1928136,186,524.5,443.4,3151
36,1928144,1929157,1014,514.9,420.9,2654
36,1929422,1929500,79,500.2,412.1,2544
36,1929509,1931105,1597,510.2,427.0,2562
36,1931302,1932929,1628,515.7,421.9,2895
36,1932959,1933170,212,428.9,376.5,2881
37,1934089,1934242,154,535.2,421.3,3356
37,1934504,1934553,50,561.5,480.2,2962
37,1934574,1934785,212,517.2,437.7,2803
37,1934793,1935429,637,498.7,429.8,2338
37,1935687,1936025,339,481.7,435.8,2277
37,1936033,1936332,300,495.7,425.7,2261
37,1936341,1936691,351,480.8,432.8,2094
37,1936944,1939656,2713,511.2,424.7,2703
37,1939683,1939985,303,436.6,430.5,3064
37,1940010,1940212,203,501.1,412.5,3172
37,1940228,1940423,196,522.3,414.4,3257
38,1941238,1941377,140,520.8,419.1,3565
38,1941675,1941769,95,538.9,406.8,3467
38,1941786,1942492,707,516.7,420.7,3127
38,1942773,1943850,1078,495.5,421.6,2662
38,1943858,1943955,98,502.3,423.9,2793
38,1944228,1944457,230,504.4,441.6,2879
38,1944465,1944788,324,524.5,421.6,2802
38,1945112,1945215,104,474.6,447.5,2313
38,1945227,1945547,321,492.5,424.8,2435
38,1945805,1947860,2056,497.2,418.9,2529
39,1948978,1949177,200,483.3,373.7,3230
39,1949203,1949442,240,517.3,425.3,3143
39,1949450,1950066,617,495.1,419.3,2750
39,1950321,1951366,1046,509.1,424.1,2926
39,1951607,1952357,751,521.3,427.8,2986
39,1952366,1952559,194,521.8,411.4,2832
39,1952568,1953037,470,515.0,421.5,2986
39,1953315,1954996,1682,519.4,420.6,2931
40,1955880,1956303,424,522.8,445.3,3259
40,1956326,1956893,568,509.9,426.5,2628
40,1957167,1957345,179,501.0,441.7,2533
40,1957706,1957817,112,503.1,460.1,2650
40,1957841,1957938,98,509.5,422.9,2624
40,1958146,1958299,154,488.1,423.4,2322
40,1958503,1958681,179,488.8,442.0,2106
40,1958693,1959145,453,479.9,429.6,2024
40,1959379,1962099,2721,503.7,421.2,2845
41,1963129,1963432,304,526.2,391.3,3379
41,1963443,1963730,288,516.6,401.5,3050
41,1963976,1964145,170,492.2,409.8,2402
41,1964152,1968935,4784,509.5,418.8,2850
42,1969523,1969936,414,513.9,405.0,3603
42,1970197,1970376,180,518.3,419.4,3286
42,1970383,1970799,417,529.8,418.4,3158
42,1971086,1971186,101,490.2,413.6,2526
42,1971195,1972060,866,502.6,421.5,2448
42,1972307,1975738,3432,511.4,425.4,2775
43,1976573,1976894,322,524.2,413.2,3231
43,1976912,1977066,155,504.9,434.0,3077
43,1977078,1983108,6031,507.6,422.8,2766
44,1983855,1984264,410,537.2,402.0,3595
44,1984280,1984445,166,502.9,417.9,3171
44,1984458,1985010,553,500.6,426.8,2565
44,1985268,1985437,170,486.7,430.0,2321
44,1985447,1985508,62,473.1,421.9,2427
44,1985528,1985652,125,519.8,430.1,2488
44,1985664,1986046,383,501.3,433.0,2353
44,1986053,1989036,2984,502.9,425.4,2455
44,1989044,1990595,1552,504.5,425.7,2607
45,1991332,1991545,214,491.1,479.1,2894
45,1991856,1992949,1094,507.4,424.7,2550
45,1992958,1993096,139,481.8,423.4,2399
45,1993104,1997948,4845,512.1,425.9,2771
46,1999128,1999262,135,529.6,429.7,2932
46,1999280,1999529,250,524.1,426.6,2898
46,1999536,2001671,2136,499.8,433.1,2299
46,2001681,2002349,669,511.9,434.9,2556
46,2002360,2002482,123,520.3,445.2,2498
46,2002493,2004901,2409,498.0,431.1,2412
47,2005912,2006292,381,505.0,423.1,2730
47,2006300,2006995,696,495.3,432.3,2181
47,2007286,2008750,1465,490.9,429.5,2207
47,2008758,2012038,3281,499.7,432.6,2264
48,2012896,2013351,456,495.2,433.7,2746
48,2013368,2013552,185,487.9,423.4,2396
48,2013560,2013777,218,494.7,427.6,2300
48,2013786,2013998,213,488.1,433.4,2340
48,2014306,2014668,363,510.2,425.6,2571
48,2014676,2015697,1022,485.1,432.9,2131
48,2015975,2019041,3067,486.1,430.1,2192
49,2020128,2020345,218,496.0,425.2,2824
49,2020364,2020507,144,528.9,438.7,2755
49,2020518,2020677,160,502.6,437.4,2471
49,2020955,2021748,794,481.4,433.7,2163
49,2021757,2021787,31,487.3,422.2,2081
49,2022094,2022377,284,484.1,430.9,2353
49,2022717,2022905,189,502.6,439.3,2377
49,2022914,2026394,3481,488.7,426.8,2586
50,2027099,2028486,1388,491.2,422.8,2702
50,2028743,2033547,4805,504.1,429.6,2682
51,2034187,2035737,1551,511.8,427.0,2858
51,2035985,2036157,173,514.1,444.2,2689
51,2036170,2037876,1707,499.2,432.8,2572
51,2037885,2038047,163,498.5,436.0,2576
51,2038054,2040433,2380,500.9,426.4,2548
52,2041169,2041580,412,515.8,389.5,2617
52,2041632,2041778,147,446.7,446.4,2456
52,2041801,2043062,1262,484.0,430.8,2087
52,2043321,2043487,167,473.8,433.0,2338
52,2043498,2044852,1355,504.3,432.2,2441
52,2044868,2044926,59,484.3,423.4,2757
52,2044950,2045043,94,536.5,427.0,2786
52,2045062,2046563,1502,504.6,430.6,2822
52,2046571,2047236,666,489.9,431.5,2780
53,2048038,2048179,142,486.1,494.1,2569
53,2048527,2048581,55,531.7,404.9,2572
53,2048606,2048845,240,493.7,435.6,2517
53,2048853,2049953,1101,484.8,432.1,2176
53,2049962,2050207,246,490.5,425.6,2332
53,2050223,2050452,230,476.3,418.5,2512
53,2050462,2050810,349,501.5,418.8,2646
53,2050817,2051206,390,501.4,420.2,2698
53,2051213,2051407,195,498.8,417.0,2742
53,2051417,2054156,2740,515.8,423.4,2708
54,2054744,2055136,393,521.0,432.4,2790
54,2055150,2055209,60,482.2,417.3,2591
54,2055560,2055653,94,487.7,362.7,2225
54,2055677,2055861,185,495.1,417.1,2249
54,2055871,2056264,394,488.9,433.8,2199
