0,1634303,1634358,56
1,1641729,1641839,111
1,1643217,1643328,112
2,1648699,1648749,51
2,1650775,1650851,77
2,1652043,1652106,64
2,1653261,1653394,134
2,1654195,1654278,84
3,1655864,1655979,116
3,1656467,1656820,354
3,1657463,1657920,458
4,1663306,1663379,74
5,1670309,1670540,232
5,1671285,1671340,56
6,1677073,1677145,73
6,1677562,1677632,71
6,1679483,1679557,75
7,1685892,1685911,20
7,1686361,1686424,64
9,1699581,1699590,10
9,1701173,1701272,100
10,1708252,1708318,67
11,1715815,1715846,32
12,1720978,1721043,66
14,1736049,1736087,39
14,1737879,1737950,72
15,1742473,1742533,61
15,1744496,1744574,79
16,1750350,1750432,83
17,1757071,1757128,58
17,1758457,1758523,67
17,1760307,1760382,76
18,1764992,1765022,31
18,1766024,1766128,105
19,1772337,1772424,88
20,1812586,1812618,33
23,1834008,1834105,98
24,1842062,1842148,87
24,1843280,1843385,106
25,1848773,1848901,129
25,1851595,1851674,80
26,1856568,1856679,112
26,1860441,1860516,76
27,1863001,1863118,118
27,1863851,1864022,172
27,1864678,1864801,124
27,1865768,1865876,109
28,1870833,1870970,138
29,1878131,1878236,106
29,1879879,1879972,94
30,1886345,1886459,115
30,1887777,1887909,133
31,1891861,1892050,190
31,1893403,1893536,134
32,1898373,1898550,178
32,1898940,1899088,149
32,1900678,1900766,89
33,1904890,1905224,335
33,1906256,1906374,119
33,1907340,1907477,138
33,1908529,1908630,102
34,1912633,1912818,186
34,1913719,1913884,166
35,1919708,1919896,189
35,1920603,1920785,183
35,1921096,1921254,159
35,1921839,1922020,182
35,1923868,1924011,144
36,1927762,1927872,111
36,1929191,1929330,140
36,1931148,1931216,69
37,1934276,1934432,157
37,1935459,1935605,147
37,1936734,1936865,132
38,1941411,1941592,182
38,1942524,1942683,160
38,1943988,1944135,148
38,1944819,1945027,209
38,1945575,1945714,140
39,1948758,1948904,147
39,1950099,1950237,139
39,1951398,1951517,120
39,1953068,1953227,160
40,1956926,1957077,152
40,1957376,1957637,262
40,1957964,1958101,138
40,1958320,1958446,127
40,1959173,1959300,128
41,1962879,1963041,163
41,1963765,1963872,108
42,1969979,1970106,128
42,1970830,1971013,184
42,1972092,1972243,152
44,1985097,1985158,62
45,1991584,1991774,191
46,1998839,1999035,197
47,2005656,2005841,186
47,2007029,2007201,173
48,2014034,2014199,166
48,2015726,2015889,164
49,2019927,2020003,77
49,2020707,2020870,164
49,2021817,2022002,186
49,2022413,2022634,222
50,2028522,2028651,130
51,2035775,2035895,121
52,2043096,2043241,146
53,2048217,2048462,246
54,2055243,2055485,243
54,2056647,2056847,201
54,2057512,2057696,185
55,2062932,2063074,143
55,2063446,2063648,203
56,2070262,2070451,190
56,2070989,2071171,183
57,2076144,2076337,194
57,2076573,2076808,236
57,2077310,2077477,168
58,2083397,2083550,154
59,2089925,2090123,199
59,2092787,2092956,170
59,2093856,2094021,166
60,2097260,2097317,58
60,2100146,2100329,184
61,2105088,2105231,144
61,2106515,2106746,232
62,2112655,2112799,145
64,2127843,2128015,173
65,2134598,2134774,177
65,2135738,2135892,155
66,2140843,2140986,144
66,2141749,2141921,173
66,2143034,2143206,173
67,2148031,2148189,159
67,2149318,2149469,152
68,2155334,2155491,158
69,2163304,2163443,140
69,2164967,2165060,94
70,2169579,2169770,192
71,2178792,2178952,161
71,2180434,2180574,141
72,2184824,2184986,163
74,2200076,2200252,177
75,2206072,2206194,123
75,2206906,2207052,147
75,2207317,2207436,120
75,2207742,2207926,185
75,2208418,2208548,131
76,2215704,2215894,191
77,2221780,2221930,151
78,2228700,2228877,178
78,2229233,2229416,184
79,2235401,2235570,170
79,2236599,2236697,99
79,2237173,2237282,110
79,2239980,2240098,119
80,2243413,2243537,125
80,2245661,2245765,105
81,2250226,2250328,103
81,2251059,2251187,129
83,2264413,2264598,186
83,2265305,2265473,169
84,2272816,2272951,136
85,2280231,2280390,160
85,2281819,2282034,216
86,2285478,2285673,196
86,2286720,2286887,168
87,2295768,2295907,140
88,2301225,2301378,154
89,2308370,2308566,197
89,2310279,2310441,163
90,2315255,2315435,181
91,2324155,2324301,147
93,2336564,2336736,173
93,2337794,2337976,183
93,2341064,2341218,155
94,2343064,2343284,221
94,2344012,2344150,139
94,2345881,2346002,122
94,2347258,2347396,139
94,2348381,2348508,128
95,2351311,2351407,97
95,2352790,2352967,178
96,2357947,2358108,162
96,2359411,2359557,147
96,2361977,2362158,182
97,2364897,2365141,245
97,2366465,2366690,226
97,2367477,2367702,226
98,2374152,2374378,227
98,2376625,2376697,73
99,2380667,2380826,160
99,2381481,2381660,180
99,2385685,2385800,116
100,2388324,2388454,131
100,2391928,2392072,145
101,2394579,2394724,146
101,2395400,2395543,144
101,2396281,2396440,160
102,2403254,2403432,179
103,2410759,2410871,113
103,2412233,2412456,224
104,2417324,2417500,177
106,2430875,2431049,175
106,2432771,2432959,189
106,2434755,2435000,246
107,2444009,2444146,138
108,2447351,2447606,256
108,2449103,2449263,161
109,2454571,2454736,166
109,2455657,2455826,170
109,2456996,2457166,171
110,2460686,2460905,220
110,2461759,2461885,127
111,2468064,2468227,164
111,2469428,2469586,159
111,2471142,2471324,183
112,2476045,2476197,153
112,2477571,2477734,164
113,2482823,2483010,188
113,2483257,2483611,355
113,2483885,2484002,118
113,2484596,2484734,139
113,2485433,2485548,116
114,2489205,2489389,185
114,2490707,2490836,130
114,2491341,2491456,116
114,2493393,2493512,120
115,2496744,2496866,123
115,2498221,2498365,145
115,2499402,2499592,191
116,2503877,2504043,167
116,2505593,2505862,270
116,2509324,2509465,142
117,2511231,2511530,300
117,2512360,2512529,170
117,2512926,2513116,191
118,2521113,2521284,172
119,2528521,2528685,165
119,2529568,2529757,190
120,2533015,2533165,151
120,2534368,2534574,207
120,2538239,2538352,114
121,2540704,2540890,187
121,2543028,2543395,368
121,2545804,2545911,108
122,2547809,2548014,206
122,2551281,2551396,116
123,2556421,2556523,103
123,2557071,2557205,135
