0,8628679,8628706,28,468.4,409.9,445.6,319.1,2.48,144
0,8628911,8628950,40,446.7,316.1,493.2,422.9,3.08,260
0,8629074,8629096,23,497.2,436.8,521.0,373.3,1.80,142
0,8634492,8634526,35,537.5,360.6,540.3,183.4,4.68,235
0,8634859,8634901,43,538.9,206.1,527.8,347.0,3.74,258
1,8636342,8636359,18,543.4,374.3,552.9,371.8,0.26,55
1,8637897,8638098,202,542.1,381.0,508.3,481.8,2.81,1259
1,8638172,8638178,7,522.0,390.5,533.5,390.1,0.30,47
1,8638468,8638663,196,542.9,380.2,507.8,461.4,2.34,1251
1,8640966,8640979,14,527.0,381.5,560.8,389.0,0.91,86
1,8641105,8641117,13,552.7,390.8,525.7,378.2,0.78,72
2,8644067,8644078,12,538.0,396.4,527.7,375.9,0.61,59
2,8644435,8644667,233,533.3,387.1,504.4,442.9,1.66,1259
3,8652652,8652657,6,524.2,385.4,515.0,382.9,0.25,41
4,8659214,8659231,18,519.6,394.4,513.4,385.7,0.28,44
4,8659399,8659412,14,520.0,383.5,528.2,374.9,0.31,40
4,8660692,8660697,6,513.0,379.2,504.4,378.8,0.23,38
5,8667586,8667748,163,514.5,387.4,508.4,361.9,0.70,1135
6,8673823,8673834,12,540.2,370.9,542.0,356.8,0.38,35
6,8674041,8674059,19,544.8,358.9,529.1,357.9,0.41,64
6,8674939,8674961,23,524.6,367.5,522.2,363.3,0.13,61
6,8676675,8676681,7,517.3,368.1,505.1,366.8,0.32,44
8,8689101,8689108,8,510.8,379.4,522.3,372.6,0.35,50
8,8689290,8689297,8,526.2,373.4,513.5,369.1,0.35,47
8,8691607,8691613,7,524.7,364.3,514.1,362.3,0.28,43
9,8696609,8696617,9,517.7,380.3,520.7,367.0,0.36,44
9,8697876,8698052,177,521.3,384.5,509.2,366.8,0.57,897
10,8703592,8703611,20,509.3,376.5,517.2,352.2,0.68,62
10,8704159,8704165,7,511.5,357.6,522.5,357.0,0.29,46
10,8704734,8704753,20,526.9,363.8,514.0,361.5,0.34,57
10,8705669,8705687,19,518.0,363.3,522.7,363.9,0.12,52
10,8705958,8705974,17,522.6,360.9,519.2,360.1,0.09,40
11,8711124,8711137,14,516.5,381.5,507.7,365.2,0.49,41
11,8713475,8713493,19,508.8,369.2,506.0,374.0,0.15,46
11,8714182,8714198,17,511.4,373.1,505.8,373.8,0.15,37
12,8718921,8718936,16,514.6,380.2,506.9,370.9,0.32,44
13,8726502,8726508,7,504.5,369.0,510.4,361.5,0.25,38
13,8727704,8727873,170,519.3,409.5,517.1,402.4,0.20,904
14,8733944,8733961,18,513.6,393.0,505.9,377.1,0.47,54
14,8737638,8737654,17,517.4,363.9,515.3,364.0,0.06,39
15,8741522,8741528,7,518.4,423.1,507.9,419.5,0.29,44
15,8742170,8742175,6,514.8,400.2,507.1,397.9,0.21,38
15,8742775,8742790,16,521.7,381.1,517.0,379.5,0.13,38
15,8743353,8743368,16,525.5,372.8,521.1,375.3,0.13,41
15,8744046,8744052,7,524.2,379.7,535.4,380.1,0.29,45
16,8749107,8749123,17,509.6,377.5,503.0,372.2,0.22,45
16,8749658,8749863,206,523.1,391.2,509.5,388.4,0.36,942
16,8751398,8751416,19,506.4,404.6,504.5,400.6,0.12,46
16,8751939,8751958,20,514.7,377.9,511.5,373.3,0.15,58
16,8753258,8753263,6,509.7,366.5,518.9,367.3,0.24,41
17,8756143,8756154,12,509.1,388.6,507.9,373.3,0.41,39
17,8759424,8759438,15,512.8,382.0,521.1,379.0,0.23,38
18,8763761,8763776,16,517.3,366.8,511.9,362.2,0.19,41
18,8764856,8764861,6,525.5,371.8,516.3,370.7,0.24,45
18,8767653,8767671,19,521.0,365.7,516.2,363.4,0.14,47
18,8768661,8768679,19,509.9,374.0,511.1,373.7,0.03,50
19,8770685,8770691,7,516.3,377.4,506.2,374.3,0.28,43
19,8770965,8770982,18,512.0,376.2,515.7,369.2,0.21,41
19,8771279,8771515,237,525.8,377.4,483.9,471.0,2.72,911
19,8771699,8771704,6,517.7,388.7,526.5,390.1,0.23,40
20,8812490,8812502,13,493.3,302.6,482.1,288.0,0.49,45
20,8812698,8812728,31,487.3,295.7,482.6,401.4,2.81,156
20,8812842,8812865,24,483.9,395.0,536.8,344.8,1.92,152
20,8814790,8814795,6,534.4,354.0,524.7,353.5,0.25,42
21,8819648,8819653,6,523.8,345.9,514.9,344.1,0.24,39
21,8819862,8819869,8,521.7,345.9,534.0,346.6,0.32,43
21,8825234,8825261,28,528.1,368.4,659.0,371.0,3.43,230
21,8825422,8825461,40,650.4,369.2,523.0,363.1,3.34,262
21,8825617,8825623,7,514.7,359.5,526.5,357.8,0.31,47
22,8827012,8827028,17,537.0,374.5,523.4,376.2,0.36,54
