BASELINE_1,6518085,536.9,440.0,2840.0
BASELINE_1,6518086,536.9,440.0,2839.0
BASELINE_1,6518087,536.7,440.0,2838.0
BASELINE_1,6518088,536.7,440.0,2838.0
BASELINE_1,6518089,536.7,440.2,2838.0
BASELINE_1,6518090,536.7,440.7,2839.0
BASELINE_1,6518091,536.6,441.1,2839.0
BASELINE_1,6518092,536.6,441.4,2839.0
BASELINE_1,6518093,536.5,441.4,2840.0
BASELINE_1,6518094,536.6,441.4,2840.0
BASELINE_1,6518095,536.6,441.3,2840.0
BASELINE_1,6518096,537.0,441.4,2840.0
BASELINE_1,6518097,537.3,441.6,2839.0
BASELINE_1,6518098,537.6,441.3,2840.0
BASELINE_1,6518099,537.6,440.8,2839.0
BASELINE_1,6518100,537.6,440.4,2839.0
BASELINE_1,6518101,537.5,440.5,2838.0
BASELINE_1,6518102,537.4,440.8,2838.0
BASELINE_1,6518103,537.6,440.9,2838.0
BASELINE_1,6518104,537.9,440.9,2838.0
BASELINE_1,6518105,538.1,440.8,2838.0
BASELINE_1,6518106,538.0,440.8,2838.0
BASELINE_1,6518107,538.0,441.4,2837.0
BASELINE_1,6518108,538.1,441.8,2838.0
BASELINE_1,6518109,538.2,442.2,2839.0
BASELINE_1,6518110,538.3,442.1,2839.0
BASELINE_1,6518111,538.4,442.1,2839.0
BASELINE_1,6518112,538.2,442.1,2839.0
BASELINE_1,6518113,538.0,441.7,2839.0
BASELINE_1,6518114,537.8,441.3,2839.0
BASELINE_1,6518115,538.2,441.1,2840.0
BASELINE_1,6518116,538.6,441.2,2839.0
BASELINE_1,6518117,539.1,441.4,2839.0
BASELINE_1,6518118,539.0,441.4,2839.0
BASELINE_1,6518119,538.9,441.4,2840.0
BASELINE_1,6518120,538.8,441.5,2841.0
BASELINE_1,6518121,538.6,441.6,2842.0
BASELINE_1,6518122,538.5,441.6,2841.0
BASELINE_1,6518123,538.5,441.7,2840.0
BASELINE_1,6518124,538.6,441.7,2839.0
BASELINE_1,6518125,539.0,441.2,2840.0
BASELINE_1,6518126,539.2,440.7,2841.0
BASELINE_1,6518127,539.6,440.1,2843.0
BASELINE_1,6518128,539.9,439.8,2843.0
BASELINE_1,6518129,540.1,439.5,2843.0
BASELINE_1,6518130,540.1,439.9,2844.0
BASELINE_1,6518131,539.8,440.3,2843.0
BASELINE_1,6518132,539.5,440.8,2842.0
BASELINE_1,6518133,539.4,440.8,2840.0
BASELINE_1,6518134,539.7,440.7,2838.0
BASELINE_1,6518135,540.0,440.5,2837.0
BASELINE_1,6518136,540.3,440.3,2838.0
BASELINE_1,6518137,540.3,440.3,2839.0
BASELINE_1,6518138,539.9,440.5,2840.0
BASELINE_1,6518139,539.5,441.0,2840.0
BASELINE_1,6518140,539.2,441.3,2838.0
BASELINE_1,6518141,539.3,441.4,2837.0
BASELINE_1,6518142,539.5,441.3,2837.0
BASELINE_1,6518143,539.5,441.1,2837.0
BASELINE_1,6518144,539.5,441.1,2838.0
BASELINE_1,6518145,539.5,441.2,2838.0
BASELINE_1,6518146,539.4,441.2,2838.0
BASELINE_1,6518147,539.6,441.1,2838.0
BASELINE_1,6518148,539.8,441.0,2838.0
BASELINE_1,6518149,540.2,440.9,2837.0
BASELINE_1,6518150,540.3,441.0,2837.0
BASELINE_1,6518151,540.5,441.2,2837.0
BASELINE_1,6518152,540.6,441.5,2837.0
BASELINE_1,6518153,540.6,441.7,2837.0
BASELINE_1,6518154,540.7,441.8,2837.0
BASELINE_1,6518155,540.6,441.8,2837.0
BASELINE_1,6518156,540.4,442.0,2837.0
BASELINE_1,6518157,540.4,442.1,2838.0
BASELINE_1,6518158,540.3,442.0,2839.0
BASELINE_1,6518159,540.2,442.0,2840.0
