52,2045044,2045061,18,538.1,429.0,499.0,425.0,1.03,89
52,2046564,2046570,7,495.5,427.7,484.2,426.9,0.30,43
53,2048180,2048526,347,483.3,465.9,526.1,447.7,1.22,952
53,2048582,2048605,24,533.3,396.3,486.4,445.1,1.79,123
53,2048846,2048852,7,490.2,435.4,500.2,435.6,0.26,41
53,2049954,2049961,8,475.4,425.2,487.9,425.9,0.33,43
53,2050208,2050222,15,494.3,422.6,464.0,417.7,0.81,77
53,2050453,2050461,9,481.9,417.7,500.0,416.8,0.48,59
53,2050811,2050816,6,502.6,417.8,494.7,419.4,0.21,37
53,2051207,2051212,6,502.9,417.2,494.4,414.9,0.23,37
53,2051408,2051416,9,506.4,418.9,519.7,415.5,0.36,44
54,2055137,2055149,13,514.5,433.6,482.7,421.0,0.90,86
54,2055210,2055559,350,479.7,420.8,482.0,396.2,0.66,1027
54,2055654,2055676,23,487.2,364.2,488.1,416.2,1.38,73
54,2055862,2055870,9,499.3,418.5,491.0,424.3,0.27,36
54,2056265,2056272,8,485.0,434.2,477.7,426.0,0.29,38
54,2056618,2056907,290,486.6,437.7,458.8,584.7,3.95,981
54,2057486,2057744,259,475.4,427.4,459.0,619.4,5.08,1147
55,2061679,2061929,251,480.9,418.8,461.0,485.4,1.84,1162
55,2062259,2062277,19,485.9,408.9,442.9,400.9,1.15,87
55,2062344,2062366,23,447.3,400.3,501.0,412.6,1.45,99
55,2062527,2062532,6,488.5,411.8,492.5,418.8,0.21,39
55,2062900,2063155,256,495.2,428.2,478.5,532.0,2.78,1205
55,2063411,2063717,307,496.5,438.7,458.1,643.4,5.49,1217
55,2063834,2063839,6,499.7,421.5,509.0,428.2,0.30,60
55,2065078,2065088,11,521.2,433.8,539.2,433.0,0.47,48
56,2070231,2070529,299,486.4,422.4,480.4,457.8,0.95,995
56,2070689,2070697,9,484.1,414.3,496.0,421.1,0.36,43
56,2070957,2071242,286,494.7,421.0,475.0,410.5,0.59,1066
57,2075982,2075994,13,503.2,429.1,479.6,423.3,0.64,57
57,2076110,2076411,302,485.5,430.6,474.6,548.0,3.12,929
57,2076502,2076519,18,494.0,498.7,508.0,528.8,0.88,67
57,2076541,2076865,325,500.0,552.7,481.5,517.3,1.05,723
57,2077008,2077017,10,505.9,414.3,519.0,425.7,0.46,51
57,2077283,2077548,266,492.6,429.5,470.5,428.1,0.58,1104
57,2077771,2077777,7,463.3,426.8,474.3,428.0,0.29,42
57,2078645,2078650,6,476.8,430.7,468.4,430.6,0.22,38
57,2081627,2081646,20,490.1,424.7,473.3,423.6,0.44,63
58,2083240,2083253,14,517.3,447.5,494.7,428.4,0.78,73
58,2083365,2083648,284,499.3,434.0,466.0,529.2,2.67,1198
59,2089888,2090206,319,507.2,424.8,490.0,549.9,3.34,1008
59,2090462,2090469,8,508.2,446.9,500.5,438.1,0.31,42
59,2092756,2093042,287,518.0,435.0,497.3,448.6,0.65,1258
59,2093826,2094086,261,476.7,432.6,457.0,503.1,1.94,1064
60,2097087,2097093,7,489.0,437.3,482.3,431.8,0.23,36
60,2097201,2097441,241,480.6,436.6,476.0,491.2,1.45,1185
60,2100113,2100422,310,484.7,433.9,467.5,479.1,1.28,1021
60,2100545,2100551,7,482.6,420.0,484.0,428.5,0.23,38
61,2104618,2104626,9,438.7,407.5,446.8,414.4,0.28,36
61,2104786,2104794,9,456.2,412.5,468.9,421.5,0.41,50
61,2105046,2105310,265,469.9,442.3,443.5,487.9,1.39,1106
61,2106475,2106814,340,464.0,441.5,509.5,528.1,2.59,1038
61,2106956,2106969,14,539.2,433.4,524.2,423.5,0.47,42
61,2107569,2107578,10,470.3,421.1,486.7,419.6,0.43,47
61,2109415,2109424,10,451.9,444.0,445.8,425.2,0.52,58
62,2111588,2111603,16,458.3,424.9,423.5,435.2,0.95,87
62,2111793,2111814,22,429.1,434.5,478.1,434.0,1.28,100
62,2112621,2112894,274,489.8,427.7,474.7,472.6,1.26,1277
62,2113570,2113576,7,478.2,424.0,487.4,429.4,0.28,42
62,2115237,2115242,6,474.8,435.6,481.7,439.8,0.21,38
62,2115375,2115381,7,486.6,435.3,478.4,430.5,0.25,38
64,2126579,2126594,16,497.1,416.7,522.1,407.0,0.70,51
64,2126695,2126709,15,512.4,408.5,481.1,417.6,0.86,67
64,2126862,2126870,9,485.7,420.1,475.1,431.3,0.41,49
64,2127798,2128097,300,484.0,443.0,415.3,510.0,2.53,1195
64,2128463,2128468,6,479.2,439.7,470.9,437.8,0.22,38
65,2133115,2133446,332,475.3,440.1,479.5,451.9,0.33,1141
65,2133837,2133846,10,478.2,411.2,479.3,426.7,0.41,47
65,2134571,2134833,263,464.9,441.0,487.0,422.2,0.76,1100
65,2135709,2135963,255,465.9,436.9,466.2,458.2,0.57,1209
65,2136108,2136116,9,480.9,416.3,472.4,426.6,0.35,44
66,2140446,2140458,13,511.5,439.9,531.0,448.2,0.56,52
66,2140599,2140606,8,528.3,444.4,518.3,437.4,0.32,44
66,2140803,2141085,283,510.1,437.6,471.0,503.2,2.02,1115
66,2141723,2141987,265,468.9,443.4,473.5,408.9,0.92,1172
66,2142103,2142114,12,477.8,422.4,469.5,438.7,0.48,43
66,2143002,2143270,269,463.7,439.3,468.3,440.0,0.12,1106
67,2148002,2148271,270,460.7,425.0,456.3,456.4,0.84,1187
67,2148381,2148392,12,471.3,417.1,494.2,419.3,0.60,59
67,2149286,2149570,285,484.9,427.7,464.1,468.0,1.20,1166
67,2149644,2149657,14,474.2,432.4,500.6,426.8,0.71,62
68,2155127,2155133,7,526.7,429.8,516.7,428.2,0.27,40
68,2155295,2155573,279,521.8,435.8,511.1,466.7,0.87,896
68,2155847,2155852,6,509.5,417.0,512.7,425.0,0.23,41
69,2162406,2162428,23,517.8,399.2,458.5,409.7,1.58,128
69,2162592,2162608,17,469.2,434.6,504.9,427.9,0.95,89
69,2163277,2163507,231,477.3,431.6,473.1,475.4,1.17,1144
69,2163666,2163673,8,482.0,437.3,478.8,425.3,0.33,48
69,2164915,2165146,232,498.5,447.6,483.8,480.7,0.96,459
69,2165234,2165244,11,494.1,427.1,514.6,430.9,0.55,55
70,2169462,2169470,9,515.3,421.0,503.1,414.9,0.36,45
70,2169547,2169831,285,499.2,422.7,472.7,493.1,1.99,865
70,2170038,2170048,11,499.6,426.5,478.6,428.3,0.55,58
70,2170976,2170983,8,480.9,438.6,468.5,434.8,0.34,44
71,2177188,2177197,10,484.7,432.9,499.4,428.9,0.40,44
71,2178765,2179023,259,484.9,435.8,468.6,412.5,0.75,1151
71,2180406,2180654,249,472.1,438.2,455.0,423.4,0.60,1045
71,2181390,2181395,6,465.1,433.1,472.2,428.6,0.22,38
72,2184790,2185083,294,490.9,448.3,468.1,412.5,1.12,1074
72,2185168,2185177,10,476.9,418.7,486.8,432.4,0.45,51
73,2191123,2191139,17,527.8,415.7,492.9,410.6,0.93,66
73,2191233,2191239,7,494.8,427.1,504.9,423.9,0.28,42
73,2191462,2191471,10,485.5,423.0,503.6,423.9,0.48,53
73,2192039,2192044,6,486.7,431.0,494.8,434.3,0.23,37
74,2200046,2200334,289,460.3,432.5,471.3,397.2,0.98,939
74,2203284,2203293,10,470.2,434.9,451.1,433.2,0.50,57
75,2206036,2206267,232,439.7,423.5,404.3,435.2,0.98,1076
75,2206372,2206391,20,399.0,443.7,458.1,448.8,1.56,121
75,2206555,2206563,9,442.0,441.1,458.1,434.3,0.46,56
75,2206870,2207122,253,466.7,422.2,448.1,532.3,2.95,1193
75,2207282,2207509,228,478.2,422.7,448.5,475.6,1.60,1261
75,2207586,2207596,11,458.3,426.2,479.6,419.3,0.59,62
75,2207713,2208007,295,476.3,416.7,492.9,454.1,1.08,1016
75,2208381,2208618,238,496.6,418.8,495.7,476.2,1.52,848
75,2208884,2208891,8,496.5,435.1,486.3,426.4,0.35,48
76,2213226,2213514,289,506.3,421.0,468.5,425.8,1.00,1496
76,2213775,2213793,19,477.7,386.1,455.9,421.9,1.11,72
76,2213939,2213958,20,463.8,426.5,509.0,429.7,1.19,86
76,2215674,2215959,286,495.2,435.6,471.6,512.4,2.13,842
76,2217131,2217140,10,484.9,444.4,467.8,439.2,0.47,55
77,2221091,2221100,10,452.1,425.1,470.1,429.1,0.48,54
77,2221724,2222025,302,464.2,445.4,423.2,399.2,1.63,915
77,2222211,2222219,9,481.9,407.4,470.3,412.1,0.33,44
77,2225428,2225443,16,451.1,439.1,449.1,414.8,0.65,50
78,2227920,2227942,23,484.4,365.1,425.8,369.0,1.54,125
78,2228034,2228064,31,438.0,372.7,473.7,401.5,1.21,161
