0,9120658,9120679,22,482.0,361.3,518.0,416.2,1.74,149
0,9120895,9121050,156,520.6,415.4,516.0,496.1,2.14,951
0,9124089,9124107,19,519.3,407.9,566.3,423.2,1.30,123
0,9124301,9124493,193,549.1,421.7,521.4,478.9,1.68,951
0,9126259,9126264,6,518.3,414.5,507.4,410.2,0.31,44
0,9126452,9126491,40,509.7,402.0,485.6,313.7,2.43,88
0,9126629,9126651,23,484.4,318.2,520.2,261.3,1.78,145
1,9128398,9128408,11,506.3,422.1,519.2,412.0,0.43,45
1,9128808,9129005,198,522.4,426.9,516.7,487.0,1.60,847
1,9133314,9133547,234,518.9,416.5,512.9,470.0,1.43,874
1,9133724,9133729,6,506.7,380.5,514.9,386.8,0.27,52
2,9135692,9135706,15,517.6,416.3,518.8,401.6,0.39,39
2,9136109,9136364,256,499.6,412.3,501.4,477.2,1.72,839
2,9138687,9138841,155,523.9,392.7,543.8,553.3,4.28,930
2,9139275,9139285,11,514.0,395.7,530.6,397.7,0.44,53
2,9140551,9140570,20,515.0,404.7,506.2,399.0,0.28,66
2,9141262,9141276,15,516.4,406.7,520.4,415.4,0.25,47
3,9143736,9143947,212,526.6,401.2,553.7,543.5,3.83,954
3,9143975,9144005,31,558.1,478.5,535.0,449.8,0.97,93
3,9144075,9144090,16,530.1,410.0,500.8,392.8,0.89,88
3,9147848,9147998,151,502.2,417.4,465.5,501.7,2.43,761
3,9148098,9148137,40,464.1,396.9,360.8,409.6,2.73,226
4,9149668,9149721,54,626.8,458.0,627.3,443.0,0.40,93
4,9149753,9149851,99,625.9,438.4,591.2,461.5,1.09,173
4,9150156,9150178,23,576.3,456.2,485.0,431.8,2.48,210
4,9151531,9151696,166,528.7,373.7,551.1,540.9,4.46,1438
4,9151761,9151800,40,576.1,435.4,539.8,441.4,0.97,117
4,9152640,9153475,836,520.6,433.7,510.9,350.8,2.21,709
4,9153638,9153665,28,522.4,365.4,525.5,440.3,1.99,199
4,9153889,9153895,7,521.5,441.2,529.6,430.7,0.35,49
4,9154690,9154834,145,519.1,435.6,513.8,492.1,1.50,1110
4,9155299,9155376,78,521.8,431.6,524.6,434.5,0.11,107
4,9155820,9155846,27,507.1,418.1,430.0,349.4,2.72,205
4,9156120,9156127,8,415.0,297.2,413.5,283.1,0.38,50
4,9156516,9156544,29,417.3,305.6,223.2,875.7,15.50,855
5,9157674,9157712,39,522.8,416.1,636.5,488.9,3.55,230
5,9157911,9157936,26,640.4,485.1,513.7,419.5,3.74,342
5,9158118,9158302,185,515.2,428.4,566.1,538.9,3.21,957
5,9158330,9158372,43,574.1,467.6,512.1,448.7,1.70,169
5,9160259,9160490,232,506.9,437.6,512.2,453.6,0.45,964
5,9161984,9162203,220,504.0,429.4,555.1,587.5,4.39,990
5,9162275,9162304,30,566.8,431.3,514.2,434.6,1.38,177
5,9162378,9162399,22,517.7,427.4,504.6,424.4,0.35,89
5,9163527,9163569,43,513.0,412.6,669.2,418.1,4.09,308
5,9163672,9163773,102,674.6,416.8,676.4,417.4,0.05,87
5,9163815,9163833,19,675.2,417.7,676.1,418.5,0.03,81
6,9164986,9165025,40,595.5,364.9,489.5,428.2,3.25,208
6,9165313,9165336,24,482.1,422.0,533.4,418.4,1.35,150
6,9165470,9165485,16,527.0,418.7,514.3,410.7,0.40,61
6,9165782,9166028,247,517.9,430.4,519.3,432.1,0.06,974
6,9166487,9166521,35,536.9,421.6,571.9,448.8,1.17,138
6,9167739,9167754,16,512.6,405.5,506.4,400.3,0.21,49
6,9168500,9168712,213,520.6,402.5,509.2,435.4,0.92,1013
6,9169086,9169151,66,522.6,424.5,526.7,425.5,0.11,74
6,9170267,9170609,343,530.5,443.3,521.9,435.2,0.31,1196
6,9171039,9171094,56,532.0,437.9,511.7,419.4,0.72,77
7,9172976,9173145,170,518.1,415.8,515.7,449.1,0.89,1045
7,9173578,9173591,14,509.1,418.0,515.0,405.5,0.37,46
7,9174606,9174831,226,521.7,420.1,505.9,439.5,0.66,988
7,9175033,9175045,13,506.3,410.8,532.1,415.8,0.69,69
7,9176937,9176959,23,499.1,408.3,467.2,409.5,0.84,123
7,9177046,9177060,15,468.5,409.8,501.6,409.3,0.87,85
7,9177248,9177420,173,494.7,412.2,504.3,457.2,1.22,1173
7,9178313,9178335,23,529.8,416.8,554.0,485.2,1.92,153
7,9178688,9178709,22,554.8,485.6,537.9,412.7,1.98,143
8,9181024,9181209,186,513.2,427.9,521.0,437.6,0.33,1342
8,9182529,9182548,20,520.0,422.5,502.7,419.9,0.46,81
8,9183312,9183331,20,494.9,413.6,507.7,403.9,0.42,66
8,9184324,9184485,162,507.1,411.1,495.9,435.1,0.70,1020
8,9185401,9185418,18,507.9,410.7,499.1,401.9,0.33,68
8,9185716,9185736,21,503.2,400.6,531.6,363.4,1.24,131
8,9186000,9186007,8,523.7,382.3,511.8,389.6,0.37,49
9,9187235,9187440,206,523.9,420.5,562.6,624.7,5.48,819
9,9187533,9187574,42,555.5,453.5,542.9,425.9,0.80,114
9,9187871,9187884,14,540.1,408.8,511.0,412.8,0.77,73
9,9191427,9191636,210,505.7,424.7,514.3,437.6,0.41,1323
9,9193019,9193050,32,520.5,405.6,615.3,352.0,2.86,165
