0,476559,476676,118
0,478560,478658,99
0,480227,480341,115
1,484111,484194,84
1,486668,486751,84
1,487828,487989,162
2,490539,490651,113
2,494511,494612,102
2,494716,494833,118
2,495778,495957,180
3,497986,498115,130
3,498787,498979,193
3,500291,500404,114
3,502381,502503,123
4,506168,506294,127
4,509633,509727,95
5,513105,513221,117
5,515569,515673,105
6,520083,520323,241
6,520382,520387,6
7,528257,528426,170
8,535089,535287,199
8,539139,539158,20
8,539415,539521,107
9,542077,542289,213
10,549448,549814,367
10,551129,551229,101
10,554068,554166,99
11,556374,556580,207
11,557717,557922,206
11,560753,560838,86
11,562813,562917,105
12,565503,565675,173
12,568033,568136,104
13,570927,571058,132
13,573702,573789,88
13,575228,575322,95
14,577822,577953,132
14,578912,579131,220
14,581512,581593,82
14,582659,582736,78
15,584764,585018,255
15,586521,586706,186
15,589504,589590,87
16,592355,592573,219
16,593332,593609,278
16,595953,596015,63
16,597647,597758,112
17,599712,600017,306
17,601249,601550,302
17,603829,603960,132
17,604993,605176,184
18,608583,608716,134
18,610804,610958,155
19,614315,614499,185
19,615803,616039,237
19,619027,619129,103
20,670514,670711,198
20,672062,672199,138
20,673803,673913,111
20,674871,675020,150
21,677779,677939,161
21,679285,679462,178
21,681697,681801,105
21,682201,682334,134
22,683847,684025,179
22,686192,686343,152
22,688673,688777,105
23,691505,691519,15
23,691931,692115,185
23,694368,694482,115
23,696104,696223,120
24,698328,698559,232
24,699494,699795,302
24,703002,703164,163
25,705635,705903,269
25,707422,707673,252
25,709221,709443,223
25,711057,711273,217
26,712748,712991,244
26,713502,714029,528
26,715207,715507,301
27,722055,722233,179
27,723756,724067,312
28,726954,727359,406
28,728968,729250,283
28,730868,731062,195
29,735391,735796,406
29,737501,737706,206
29,740577,740707,131
30,741925,742286,362
30,744273,744491,219
30,745967,746134,168
31,749694,749923,230
31,750761,751218,458
31,751816,752017,202
31,752524,752847,324
31,754109,754302,194
32,757666,757984,319
32,758044,758046,3
32,759617,759787,171
32,761172,761333,162
33,764409,764697,289
33,765724,766076,353
34,773159,773493,335
34,776352,776411,60
34,776638,776762,125
35,779316,779327,12
35,779536,779548,13
35,779648,779948,301
35,783121,783256,136
36,785871,786085,215
36,787047,787279,233
36,789165,789253,89
36,790897,791013,117
37,794050,794477,428
37,796939,797168,230
38,800936,801394,459
38,804693,804865,173
39,808711,808870,160
39,809337,809540,204
39,810928,811240,313
40,814475,814680,206
40,815574,815900,327
40,816905,817236,332
40,819801,819990,190
41,821373,821622,250
41,823275,823880,606
41,826798,827006,209
42,829296,829470,175
42,830867,831194,328
42,833330,833475,146
42,833578,833584,7
43,835391,835663,273
43,836816,837087,272
43,837146,837146,1
43,837749,838144,396
44,842505,842991,487
44,843733,844066,334
44,845605,845876,272
45,849924,850244,321
45,850803,851185,383
45,853937,854116,180
46,857136,857302,167
46,858021,858386,366
46,860594,860776,183
46,861924,862111,188
47,864493,864765,273
47,865454,865808,355
47,866055,866268,214
47,866438,866716,279
47,867062,867375,314
47,868176,868334,159
47,869641,869699,59
48,871438,871664,227
48,872406,873194,789
48,873944,874175,232
49,877513,877950,438
49,880805,880955,151
49,882575,882757,183
50,884726,885146,421
50,886657,886790,134
50,889264,889468,205
51,892644,893139,496
51,893626,893962,337
51,895364,895533,170
52,900893,901179,287
52,901242,901261,20
52,904242,904451,210
53,907582,907738,157
53,909407,909557,151
53,911132,911285,154
54,917702,917854,153
54,920454,920476,23
54,920887,920887,1
54,921051,921057,7
55,922028,922037,10
55,922163,922350,188
55,924500,924739,240
55,926247,926413,167
55,927259,927428,170
56,930457,930761,305
56,934627,934732,106
57,936316,936480,165
57,937879,938211,333
57,940014,940295,282
58,943051,943457,407
58,944669,944955,287
58,947013,947195,183
59,952447,952641,195
59,953974,954275,302
59,954337,954376,40
60,958389,958579,191
60,959691,959914,224
60,963106,963232,127
61,966256,966440,185
61,968304,968495,192
61,970073,970181,109
61,971960,972351,392
62,973671,974037,367
62,975321,975578,258
62,976601,976848,248
63,981659,981883,225
63,983237,983440,204
64,989205,989615,411
64,992175,992321,147
64,993582,993825,244
65,996305,996588,284
65,997533,997838,306
65,999953,1000143,191
65,1001313,1001448,136
66,1003092,1003390,299
66,1004150,1004645,496
66,1007003,1007272,270
66,1007669,1008042,374
67,1011400,1011731,332
67,1014883,1015063,181
68,1018254,1018466,213
68,1021582,1021803,222
69,1026634,1026773,140
69,1027645,1027855,211
69,1029460,1029623,164
70,1032115,1032525,411
70,1032744,1033160,417
70,1033450,1033692,243
70,1034316,1034572,257
70,1036500,1036606,107
70,1037429,1037622,194
71,1039071,1039490,420
71,1040084,1040825,742
71,1041871,1042074,204
71,1043931,1044032,102
71,1044112,1044143,32
71,1044309,1044343,35
71,1044529,1044544,16
71,1044658,1044751,94
71,1045068,1045131,64
71,1045182,1045461,280
72,1046040,1046543,504
72,1047214,1047443,230
72,1048189,1048446,258
72,1052053,1052181,129
73,1053410,1053723,314
73,1054571,1054832,262
73,1056546,1056553,8
73,1056686,1057182,497
73,1057229,1057252,24
73,1058485,1058485,1
73,1058776,1058780,5
73,1058888,1058891,4
73,1059507,1059599,93
73,1059906,1059989,84
73,1060114,1060267,154
74,1060881,1062363,1483
74,1063925,1063926,2
74,1064099,1064274,176
74,1064762,1064765,4
74,1064875,1068021,3147
75,1070537,1070876,340
75,1071793,1071984,192
75,1074304,1074508,205
76,1077567,1077647,81
76,1077953,1078084,132
76,1078272,1078482,211
76,1080192,1080327,136
76,1080735,1080742,8
76,1081041,1081074,34
76,1081167,1081346,180
77,1083082,1083492,411
77,1084413,1084673,261
77,1085534,1085929,396
77,1088624,1088675,52
77,1089326,1089517,192
